opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,socket,_source_file,audio_channels,audio_chipset,back_connect_connectors,back_panel_ports,bios_features_clear_cmos,bios_features_flashback,chipset,color,ecc_support,fan_headers_case_fan,fan_headers_cpu_fan,fan_headers_cpu_opt,fan_headers_pump,form_factor,front_panel_headers_hdd_led,front_panel_headers_power_button,front_panel_headers_power_led,front_panel_headers_reset_button,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,lighting,m2_slots,memory_max,memory_ram_type,memory_slots,metadata_last_manually_spec_verified_at,metadata_manufacturer_color,metadata_part_numbers,onboard_ethernet,other_headers_com_port,other_headers_temperature_sensor,other_headers_thunderbolt,pcie_slots,power_connectors_cpu_power,power_connectors_main_power,raid_support,rgb_headers_argb_5v,rgb_headers_rgb_12v,storage_devices_sata_3_gb_s,storage_devices_sata_6_gb_s,storage_devices_u2,usb_headers_usb_2_0,usb_headers_usb_3_2_gen_1,usb_headers_usb_3_2_gen_2,usb_headers_usb_3_2_gen_2x2,usb_headers_usb_4,usb_headers_usb_4_80g,wireless_networking
914796fd-1954-46e5-ac86-ba505e4d471a,GIGABYTE B460M AORUS PRO,Gigabyte,AORUS,B460M AORUS PRO,2020,LGA 1200,914796fd-1954-46e5-ac86-ba505e4d471a.json,7.1,Realtek ALC1200,False,"PS/2 keyboard/mouse port | DVI-D port | DisplayPort | HDMI port | USB Type-C port, with USB 3.2 Gen 1 support | USB 3.2 Gen 1 ports | USB 2.0/1.1 ports | RJ-45 port | audio jacks",False,False,Intel B460,,False,,,,,Micro ATX,,,,,B08934QJNQ,,,,9SIBMM4K6D9943,966105641,,"[{""size"": ""2242/2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe x4/x2"", ""_id"": ""69b3ac24fe073ff824ef989e""}, {""size"": ""2242/2260/2280"", ""key"": ""M"", ""interface"": ""SATA and PCIe x4/x2"", ""_id"": ""69b3ac24fe073ff824ef989f""}]",128,DDR4,4,,,B460M AORUS PRO,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel"", ""_id"": ""69b3ac24fe073ff824ef98a0""}]",,,,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac24fe073ff824ef989c""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac24fe073ff824ef989d""}]",,,True,,,0,6,0,2,1,0,0,0,,
914f4b3f-c5fb-4a15-ad67-2eaef401971c,Gigabyte Z690 GAMING X DDR4 (rev. 1.0),Gigabyte,GAMING,Z690 X,2021,LGA 1700,914f4b3f-c5fb-4a15-ad67-2eaef401971c.json,7.1,Realtek ALC1220-VB,False,"1 x USB Type-C port, with USB 3.2 Gen 2x2 support | 2 x USB 3.2 Gen 2 Type-A ports | 3 x USB 3.2 Gen 1 ports | 4 x USB 2.0/1.1 ports | 1 x HDMI port | 1 x DisplayPort | 1 x RJ-45 port | 1 x optical S/PDIF Out connector | 2 x audio jacks",False,True,Intel Z690,BLACK | GREY,False,3,1,1,1,ATX,True,True,True,True,B09J5TC4F8,6485743,,https://www.gigabyte.com/Motherboard/Z690-GAMING-X-DDR4-rev-10/sp,N82E16813145347,624796736,None,"[{""size"": ""2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4/x2""}, {""size"": ""2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4/x2""}, {""size"": ""2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4/x2""}, {""size"": ""2260/2280/22110"", ""key"": ""M"", ""interface"": ""SATA / PCIe 4.0 x4/x2""}]",192,DDR4,4,,Black/Grey,Z690 GAMING X DDR4,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek 2.5GbE LAN chip""}]",,,2,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 4}]",8-pin | 4-pin,24-pin,True,2,2,0,6,0,2,1,1,0,0,,None
9175d80a-2c0b-4fa9-838a-18bda71f85a1,MSI H97 PC MATE LGA1150 DDR3 ATX,MSI,H97,,,LGA 1150,9175d80a-2c0b-4fa9-838a-18bda71f85a1.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel H97,BLACK | BLUE,False,,,,,ATX,,,,,,,,,,,,,32,DDR3,4,,,H97 PC MATE,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac253f8fd0c825de331d""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac253f8fd0c825de331b""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac253f8fd0c825de331c""}]",,,True,,,0,6,0,2,1,0,0,0,,
9182fd3e-a8a8-4fcf-8fcf-548724ae1a8a,Gigabyte H110 GA-H110-D3A LGA1151 DDR4 ATX,Gigabyte,H110,,,LGA 1151,9182fd3e-a8a8-4fcf-8fcf-548724ae1a8a.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel H110,BLACK,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac257d50ea703049323c""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac257d50ea703049323d""}]",32,DDR4,2,,,GA-H110-D3A,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac257d50ea703049323e""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac257d50ea703049323a""}, {""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 1, ""_id"": ""69b3ac257d50ea703049323b""}]",,,False,,,0,4,0,2,1,0,0,0,,
918a40a6-fd3a-42e7-bfcf-d06779b859b8,ASRock H510 H510M-HDV LGA1200 DDR4 Micro ATX,ASRock,H510,,,LGA 1200,918a40a6-fd3a-42e7-bfcf-d06779b859b8.json,7.1,Realtek,False,1 x 1 Gb/s (Realtek RTL8111H),False,False,Intel H510,GREY | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,,64,DDR4,2,,,H510M-HDV | 90-MXBG20-A0UAYZ,"[{""speed"": ""1 Gb/s"", ""controller"": ""Realtek RTL8111H"", ""_id"": ""69b3ac253722c3e205bd323b""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac253722c3e205bd3239""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac253722c3e205bd323a""}]",,,False,,,0,4,0,1,1,0,0,0,,
9196c93f-92d1-445a-9453-da6aa82fc9cf,ASUS EX-B760M-V7 II,ASUS,Expedition,B760M-V7 II,,LGA 1700,9196c93f-92d1-445a-9453-da6aa82fc9cf.json,7.1,Realtek,False,4 x USB 5Gbps ports (4 x Type-A) | 2 x USB 2.0 ports (2 x Type-A) | 1 x DisplayPort | 1 x HDMI port | 1 x Realtek 2.5Gb Ethernet port | 3 x Audio jacks,False,True,Intel B760,BLACK | RED | GREY,False,2,1,,,Micro ATX,True,True,True,True,,,,https://www.asus.com/wa/motherboards-components/motherboards/all-series/ex-b760m-v7-ii/techspec/,,,,"[{""size"": ""2242/2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242/2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",96,DDR5,2,,Black/Red,,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek 2.5Gb Ethernet""}]",1,,,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",8-pin,24-pin,True,,,,4,,2,1,,,,,
91a4a664-875d-4ea4-b69f-3d3a903a8a32,MSI MPG X870I EDGE TI EVO WIFI,MSI,MPG,EDGE TI EVO WIFI,2026,AM5,91a4a664-875d-4ea4-b69f-3d3a903a8a32.json,,Realtek ALC4080,,1 x Clear CMOS button | 1 x Flash BIOS button | 1 x HDMI 2.1 port | 2 x USB 40Gbps Type-C ports | 1 x USB 10Gbps Type-C port | 5 x USB 10Gbps Type-A ports | 1 x 5Gbps LAN (RJ45) port | 2 x Wi-Fi antenna connectors | 2 x Audio jacks | 1 x Optical S/PDIF Out connector,True,True,AMD X870,WHITE | GREY,,1,1,,1,Mini-ITX,True,True,True,True,B0FZDBM1BL,12202132,,https://www.msi.com/Motherboard/MPG-X870I-EDGE-TI-EVO-WIFI/Specification,N82E16813144731,5135399307,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",128,DDR5,2,2026-04-27T14:43:08.000Z,White,MPG X870I EDGE TI EVO WIFI | MPG X870I Edge TI EVO | MPG X870I Edge TI EVO WiFi | 911-7E50-001,"[{""speed"": ""5 Gb/s"", ""controller"": ""Realtek 8126""}]",,,,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}]",8-pin,24-pin,True,1,,,2,,1,1,,1,,,Wi-Fi 7 Bluetooth 5.4
91a79c2d-5981-45cb-a24f-9028b92c56f2,MSI MPG Z790 EDGE WIFI DDR5 ATX,MSI,MPG,Z790 EDGE WIFI,,LGA 1700,91a79c2d-5981-45cb-a24f-9028b92c56f2.json,7.1,Realtek ALC4080,False,1 x DisplayPort 1.4 | 1 x HDMI 2.1 port | 1 x Clear CMOS button | 1 x Flash BIOS button | 4 x USB 3.2 Gen 1 5Gbps Type-A ports | 4 x USB 3.2 Gen 2 10Gbps Type-A ports | 1 x USB 3.2 Gen 2 10Gbps Type-C port | 1 x USB 3.2 Gen 2x2 20Gbps Type-C port | 1 x 2.5Gbps LAN (RJ45) port | 2 x Wi-Fi antenna connectors | 5 x Audio jacks | 1 x Optical S/PDIF Out connector,True,True,Intel Z790,GREY | BLACK | WHITE,True,6,1,,1,ATX,True,True,True,True,B09YLL91V6,6532231,,https://www.msi.com/Motherboard/MPG-Z790-EDGE-WIFI/,N82E16813144564,1164037715,,"[{""size"": ""22110/2280/2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac267d50ea703049325b""}, {""size"": ""2280/2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac267d50ea703049325c""}, {""size"": ""2280/2260/2242"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac267d50ea703049325d""}, {""size"": ""2280/2260/2242"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac267d50ea703049325e""}, {""size"": ""2280/2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac267d50ea703049325f""}]",256,DDR5,4,2026-02-25T18:20:26.451Z,White,MPG Z790 EDGE WIFI | 7D91-008R | 911-7D91-011 | Z790EDGEWI,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel"", ""_id"": ""69b3ac267d50ea7030493260""}]",,,,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac267d50ea7030493258""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac267d50ea7030493259""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac267d50ea703049325a""}]",8-pin | 8-pin,24-pin,True,3,1,0,7,0,2,1,1,0,0,,Wifi 6E Bluetooth 5.3
91b2a8ac-7e41-461a-942d-f3e61dd65465,Gigabyte X870I AORUS PRO ICE AM5 DDR5 Mini ITX,Gigabyte,AORUS,X870I PRO,,AM5,91b2a8ac-7e41-461a-942d-f3e61dd65465.json,7.1,Realtek,False,1 x 2.5 Gb/s Ports (Realtek),False,False,AMD X870,WHITE,False,,,,,Mini-ITX,,,,,B083WG2VDF,,,,N82E16813145538,14769360209,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",128,DDR5,2,,White,X870I AORUS PRO ICE,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}]",,,True,,,0,0,0,1,1,1,0,0,,
91b8a48d-2e7e-4db8-b11f-77b7d1a71d74,Asus X79 P9X79 WS LGA2011 DDR3 SSI CEB,ASUS,X79,,,LGA 2011,91b8a48d-2e7e-4db8-b11f-77b7d1a71d74.json,7.1,Realtek,False,2 x 1 Gb/s,False,False,Intel X79,BLACK | BLUE,True,,,,,SSI CEB,,,,,,,,,,,,,64,DDR3,8,,,P9X79 WS | 90-MSVDR0-G0EAY0YZ,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3abfe3722c3e205bd22d5""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 6, ""lanes"": 16, ""_id"": ""69b3abfe3722c3e205bd22d4""}]",,,True,,,4,4,0,2,1,0,0,0,,
91e8a0a3-87da-468a-9661-ee211a05e8a3,MSI B365 MAG B365M MORTAR DDR4 Micro ATX,MSI,B365,,,LGA 1151,91e8a0a3-87da-468a-9661-ee211a05e8a3.json,7.1,Realtek,False,1 x 1 Gb/s Ports,False,False,Intel B365,BLACK,False,,,,,Micro ATX,,,,,B07TXWYL4W,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3abfe1698c6213208a4e6""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3abfe1698c6213208a4e7""}]",64,DDR4,4,,,MAG B365M MORTAR | 7C67-001R | B365M MORTAR,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3abfe1698c6213208a4e8""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abfe1698c6213208a4e4""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abfe1698c6213208a4e5""}]",,,True,,,0,0,0,2,1,0,0,0,,
91f1eec9-5d4d-4dcd-b692-93e42a5c5c9a,Biostar H61 MGV3 LGA1155 DDR3 Micro ATX,Biostar,H61,,,LGA 1155,91f1eec9-5d4d-4dcd-b692-93e42a5c5c9a.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel H61,BLACK | RED,False,,,,,Micro ATX,,,,,,,,,,,,,16,DDR3,2,,,H61MGV3,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3abff3722c3e205bd22ff""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abff3722c3e205bd22fd""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abff3722c3e205bd22fe""}]",,,False,,,4,0,0,2,0,0,0,0,,
91f33585-1698-48c0-914e-533b199c1090,MSI H310M PRO-VH DDR4 Micro ATX,MSI,H310M,,,LGA 1151,91f33585-1698-48c0-914e-533b199c1090.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel H310,BROWN | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,,32,DDR4,2,,,H310M PRO-VH,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3abfffe073ff824ef86d9""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abfffe073ff824ef86d7""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abfffe073ff824ef86d8""}]",,,False,,,0,4,0,1,1,0,0,0,,
91f4a046-1319-4c62-931d-37487db3dc27,MSI B850 MPG EDGE TI WIFI AM5 DDR5 ATX,MSI,MPG,B850 EDGE TI WIFI,2025,AM5,91f4a046-1319-4c62-931d-37487db3dc27.json,7.1,Realtek ALC4080,False,Clear CMOS Button | USB 10Gbps Type-A | USB 5Gbps Type-A | USB 2.0 | 5G LAN | Wi-Fi / Bluetooth | Audio Connectors | Flash BIOS Button | HDMI™ | USB 10Gbps Type-C | USB 10Gbps Type-A | USB 10Gbps Type-C | Optical S/PDIF Out,True,True,AMD B850,WHITE | GREY,False,6,1,0,1,ATX,True,True,True,True,B0DT58PFRG,6629578,,https://www.msi.com/Motherboard/MPG-B850-EDGE-TI-WIFI/Specification,N82E16813144696,15184556159,ARGB | RGB,"[{""size"": ""2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": ""2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": ""2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x2""}, {""size"": ""2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",256,DDR5,4,,White / Silver,MPG B850 EDGE TI WIFI | 7E62-001R | MPG B850 Edge TI WiFi | 911-7E62-01S | B850 EDGE TI WIFI,"[{""speed"": ""5 Gb/s"", ""controller"": ""Realtek 8126""}]",0,0,0,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",8-pin | 8-pin,24-pin,True,3,1,0,4,0,2,2,0,1,0,0,Wifi 7
920a2870-3f30-4229-b7a5-6c25def4497a,Gigabyte B85 GA-B85M-D3H-A DDR3 Micro ATX,Gigabyte,B85,,,LGA 1150,920a2870-3f30-4229-b7a5-6c25def4497a.json,7.1,Realtek,False,1 x 1 Gb/s Ports,False,False,Intel B85,BLACK,False,,,,,Micro ATX,,,,,,,,,,,,,32,DDR3,4,,,GA-B85M-D3H-A,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac007d50ea7030491641""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac007d50ea7030491640""}]",,,False,,,0,0,0,2,1,0,0,0,,
9216a08b-92fb-4502-b9d8-9c05c39807bb,Gigabyte B360M D3H DDR4 Micro ATX,Gigabyte,B360M,,,LGA 1151,9216a08b-92fb-4502-b9d8-9c05c39807bb.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel B360,GREY | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac00b27c54a042d005ab""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac00b27c54a042d005ac""}]",64,DDR4,4,,,B360M D3H,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac00b27c54a042d005ad""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac00b27c54a042d005a9""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac00b27c54a042d005aa""}]",,,False,,,0,6,0,2,1,0,0,0,,
9222833d-9482-471a-9b35-004ff1384735,Gigabyte B650M AORUS PRO AX AM5 DDR5 Micro ATX,Gigabyte,B650M,,,AM5,9222833d-9482-471a-9b35-004ff1384735.json,7.1,Realtek,False,1 x 2.5 Gb/s (Realtek),False,False,AMD B650,BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2580-25110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0036a2b96d5d83d9f0""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0036a2b96d5d83d9f1""}, {""size"": ""2280-22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0036a2b96d5d83d9f2""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0036a2b96d5d83d9f3""}]",192,DDR5,4,,,B650M AORUS PRO AX,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek"", ""_id"": ""69b3ac0036a2b96d5d83d9f4""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac0036a2b96d5d83d9ef""}]",,,True,,,0,4,0,2,1,0,1,0,,
9233d14f-bdeb-4ebf-999d-850092f14f4e,Gigabyte A320 GA-A320M-HD2 AM4 DDR4 Micro ATX,Gigabyte,A320,,,AM4,9233d14f-bdeb-4ebf-999d-850092f14f4e.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,AMD A320,BLACK,False,,,,,Micro ATX,,,,,,,,,,,,,32,DDR4,2,,,GA-A320M-HD2,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac00b27c54a042d005c0""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac00b27c54a042d005be""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac00b27c54a042d005bf""}]",,,False,,,0,4,0,2,1,0,0,0,,
924b53bb-c7e9-486d-a027-f3c9cd67aab9,Asus B560 PRIME B560M-A LGA1200 DDR4 Micro ATX,ASUS,B560,,,LGA 1200,924b53bb-c7e9-486d-a027-f3c9cd67aab9.json,7.1,Realtek,False,1 x 1 Gb/s Ports (Intel I219-V),False,False,Intel B560,GREY | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0181594acde48fc759""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0181594acde48fc75a""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0181594acde48fc75b""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0181594acde48fc75c""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac0181594acde48fc75d""}]",128,DDR4,4,,,PRIME B560M-A | 90MB17A0-M0EAY0,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel I219-V"", ""_id"": ""69b3ac0181594acde48fc75e""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac0181594acde48fc757""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac0181594acde48fc758""}]",,,False,,,0,0,0,2,2,0,0,0,,
92504e90-ed69-4433-a277-ab9930092a2a,Gigabyte Z370 AORUS Ultra Gaming (rev. 1.0) DDR4 ATX,Gigabyte,Z370,,,LGA 1151,92504e90-ed69-4433-a277-ab9930092a2a.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z370,BLACK | RED,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac01fe073ff824ef8803""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac01fe073ff824ef8804""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac01fe073ff824ef8805""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac01fe073ff824ef8806""}]",64,DDR4,4,,,Z370 AORUS Ultra Gaming (rev. 1.0) | Z370 AORUS Ultra Gaming,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac01fe073ff824ef8807""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac01fe073ff824ef8801""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac01fe073ff824ef8802""}]",,,True,,,0,6,0,2,1,1,0,0,,
9274a176-ab12-4f5b-9985-6f9a0a33c760,Gigabyte C232 GA-X150-PLUS WS LGA1151 DDR4 ATX,Gigabyte,C232,,,LGA 1151,9274a176-ab12-4f5b-9985-6f9a0a33c760.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel C232,BROWN | BLACK,True,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac017d50ea703049173c""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac017d50ea703049173d""}]",64,DDR4,4,,,GA-X150-PLUS WS,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac017d50ea703049173e""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac017d50ea703049173a""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac017d50ea703049173b""}]",,,True,,,0,8,0,2,1,0,0,0,,
927e478a-2031-4551-9a04-1b09b69ee5e5,ASROCK A620M PRO RS AM5 DDR5 MICRO ATX,ASRock,Pro,A620M RS,2023,AM5,927e478a-2031-4551-9a04-1b09b69ee5e5.json,7.1,Realtek ALC897,False,2 x Antenna Mounting Points | 1 x HDMI Port | 1 x DisplayPort 1.4 | 3 x USB 3.2 Gen1 Type-A Ports | 1 x USB 3.2 Gen1 Type-C Port | 4 x USB 2.0 Ports | 1 x RJ-45 LAN Port | 1 x BIOS Flashback Button | HD Audio Jacks: Line in / Front Speaker / Microphone,False,False,AMD A620,GREY | BLACK | WHITE,True,3,1,0,1,Micro ATX,True,True,True,True,B0C39YS8DD,,,https://www.asrock.com/mb/AMD/A620M%20Pro%20RS/index.asp#Specification,9SIA8N2KBU6512,3159802103,ARGB | RGB,"[{""size"": ""2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2230"", ""key"": ""E"", ""interface"": ""PCIe""}, {""size"": """", ""key"": ""M"", ""interface"": """"}]",256,DDR5,4,2026-02-15T14:13:23.704Z,Black / Silver,A620M Pro RS | 90-MXBLN0-A0UAYZ | A620M PRO RS,"[{""speed"": ""1 Gb/s"", ""controller"": ""Realtek 8111H""}]",0,0,0,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}]",8-pin,24-pin,True,3,1,0,4,0,2,2,0,0,0,0,None
